# return, risk, Sharpe
3.091739339461916400e-04,2.343248274838405712e-02,1.319424566598743388e-02
-2.849444926838492586e-04,9.836877707543852448e-03,-2.896696504271134218e-02
2.238172523453072361e-04,1.754860358388379490e-02,1.275413461107842775e-02
5.249197804832853075e-04,2.618061320232258765e-02,2.004994216242106733e-02
