# return, risk, Sharpe
-2.399589578543815814e-04,2.064749657783805994e-02,-1.162169742708377314e-02
1.696033975781676816e-03,4.558522896429955534e-02,3.720577946663248398e-02
1.375776737861011869e-04,3.907977348419119229e-02,3.520431709814157619e-03
3.945451230464819097e-04,1.738449259503577204e-02,2.269523374867703919e-02
